x   y   z
0.4957548976893165 -0.01541569088010798 -0.8561257755705592
-0.4883569350216645 0.2569795816914234 0.8487500460151991
0.2548850144124349 -0.8460961309655241 -0.4390701493565239
-0.2064901373262075 -0.9051379530704623 0.3602874352694189
0.07557475531038473 -0.9779111875414354 -0.1289057477632981
-0.0133241691297478 -0.9905870562306804 0.02604066273206736
-0.4644061988467657 0.4021410604648071 0.8057129170456959
-0.34677009493127 0.7383573732000548 0.6020506315527764
-0.4863150864691861 -0.2554483750193384 0.844743811794619
-0.4573009894223193 0.4327212873554631 0.7940233399209455
-0.4087521378354315 -0.5785450245068172 0.7101825616810659
-0.2080193659340925 -0.9037527846921863 0.3630002282211959
0.4917772433979643 0.1367123746853557 -0.849352649051925
-0.4678957652815728 -0.3633764202307536 0.813407134382199
0.3898793523149484 -0.6051234984580764 -0.6739926133051428
0.3422207652943459 -0.7120173314469329 -0.5902473722877265
-0.4554214517591016 0.4399337957268184 0.791174683243512
-0.491486295477543 -0.2191135041986853 0.8524324189433212
-0.414429450072106 0.5818461300400902 0.7193841376135941
-0.06983960835693408 -0.9820649607468103 0.1236549677514723
0.3693595147084273 0.6741021227711604 -0.6372683877115749
0.473585515625859 0.3009346822670814 -0.8190584619172552
0.2332768998248421 -0.8702319102878915 -0.4029074903689964
-0.1279831775760525 0.9779920143720794 0.2244914344956721
0.1046437521989831 0.9853536940691318 -0.1784330865583127
0.08315783931172537 0.9938680342646213 -0.1416467915857999
-0.02020566708902193 1.008731965779138 0.03698354179104821
0.3937964108086147 -0.5957990570524095 -0.6800132989414496
0.2927140548377823 0.8132948789045186 -0.5055283180759427
-0.428320471944585 -0.5214424783311239 0.7434021063712948
0.4956946440699228 -0.01730748734745913 -0.8561046270501894
0.3633480200793736 -0.6680060132193752 -0.6278043417575175
-0.3919650192912927 0.6402394415664969 0.6814919487483067
0.2663385271237002 0.8504297757070868 -0.4586149773610388
0.4897943449109928 0.1600862531645829 -0.8467042878454145
0.2877426355718142 -0.8023538293498734 -0.4964803885576889
0.2103157284184865 -0.8942338325340708 -0.3615393531859054
0.4642508178129376 0.3590508500491109 -0.801710179750266
0.004016848547980659 -0.9906124987482509 -0.005794301118089417
