"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
1.0,1.0,1041.3549353172439,6660.625602907582,140.37092670365558,1328.7417474588394,19.23688370699307,6.08406419364427,6.365916926754173
2.0,1.0,1345.3554909740267,4389.007257909188,142.74246893386783,940.5007510729519,14.304387325200338,4.39956982029817,7.473760502542036
3.0,1.0,2969.47441664903,9384.419896393827,154.60038421436002,2234.4661578245914,23.546501332350314,9.08588604854296,5.765474709033204
4.0,1.0,4186.068897007132,7646.221039211222,139.68436641745674,2309.472765740082,30.133149347668738,8.064654648842579,4.806399140098546
5.0,1.0,4499.231689063437,12706.203975413431,146.15527596380562,2269.5093959815295,33.36343895808189,9.034326813306366,5.298079877673716
6.0,1.0,6228.667599884443,4836.741351525071,142.26626066008404,1723.344041052894,21.610581550952155,8.318906513315378,5.9741746161119265
7.0,1.0,6511.2945479049395,11929.420909658968,130.09702028053366,1725.2677625950348,44.529634262013055,13.856152556170843,6.501264943212469
8.0,1.0,7001.421405933877,11666.705628714677,348.5827728368398,3965.977981874488,4.777566751749553,38.94237721308126,41.5504855415676
9.0,1.0,7751.861616631724,17066.522960559956,145.18895521348762,1806.7768870544608,37.76215342330919,6.281360715144889,5.532276489755545
10.0,1.0,7919.278743826412,15170.8006154838,167.89848183216097,7728.307276141259,77.95612192934924,22.736311086973448,3.945909128512602
11.0,1.0,10546.416457883297,9370.924121306602,145.54473208024575,2086.0997481185577,29.579494277866683,7.485197848046382,5.284275298998103
12.0,1.0,12236.5886495312,16768.347919552332,144.75874423782446,1151.6517208576743,27.349390491716733,4.916925760486053,6.87800381774715
13.0,1.0,13053.884273252352,936.3534473278186,131.45479135402684,774.5364576207039,16.528953899218614,3.5535766683619294,7.3677755724974805
14.0,1.0,14800.312261200843,14840.568340039343,146.02189207014422,2483.068113377811,39.67260263520511,6.85909846479104,4.685345291528273
15.0,1.0,14879.012198759328,17331.729948555676,139.60366739914147,971.935860215155,25.59097202925533,3.85714690199531,6.995854911272446
16.0,1.0,15303.468568360078,7195.566517441954,144.43997587199144,1490.5925520587778,23.947704327165983,5.055701608436777,5.920288368761179
17.0,1.0,17011.82014424035,16013.895748648229,141.33684728278166,1034.7196032564202,30.079417364482634,5.710185912965657,7.386087101187646
18.0,1.0,18704.238400417755,17815.96941279343,240.98693994664558,20229.736515460503,165.54898532117318,61.05609512221841,6.46198609460598
19.0,1.0,19446.13749262359,12123.20183395799,148.1507394504218,1115.896925613305,21.702357004275658,5.981147295957835,7.558299872819384
20.0,1.0,19621.076441735473,13654.526336993313,145.47930620018101,852.7844519592991,23.764916435250854,4.072237540100145,7.979982873565232
