"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
1.0,1.0,2299.9805640555205,18055.858731860393,148.0370104759929,1085.3271932199273,21.028417492151377,4.578440964642336,7.213102758700151
2.0,1.0,3745.0875536899434,4626.94760765267,143.35586961005882,2943.25777740811,30.224890432377343,12.09071093316488,4.786204826969336
3.0,1.0,5106.880871397617,6416.648238974191,143.63911174969078,2144.47079051404,26.608460802455305,7.51593357463695,5.117837884637882
4.0,1.0,7707.071135126763,17932.868987400816,142.33469499963678,2146.1612781735485,37.31584144107512,7.572611784113346,5.0684851962560495
5.0,1.0,9636.212863126433,16665.479093403454,146.33413879334714,2926.0626947605606,43.187154210186655,9.461583382306433,4.566769754870458
6.0,1.0,9840.19306968649,9267.586158552334,143.61140571535412,3837.284737033431,43.69520934346444,10.937908609683145,3.90610665594845
7.0,1.0,10770.552816793701,4753.333909474513,145.42319101591704,2721.495539046897,28.899610768918127,11.65717325207396,5.078896674091689
8.0,1.0,12691.24947029457,1060.9958925605752,137.35937792970452,1862.7274809984,23.48073007362402,7.166068850476595,5.232662151185204
9.0,1.0,12779.364225768682,15497.926158292941,154.62937859049984,2168.916742879232,32.16447207265535,6.539391746618901,5.380649991837224
10.0,1.0,12935.541351342821,11246.973196185865,149.13897709225168,2107.160212354301,30.592446789495387,6.8383411578828674,5.296640116572264
11.0,1.0,17771.51651818152,3282.9548657613204,139.78616232270997,2109.0895210095337,29.718110473654804,10.043143619527195,5.431689534768467
12.0,1.0,18707.031972610162,3415.9153555038997,134.68285958565727,856.4323791295565,24.771811647046146,5.78853082254351,7.87590203703138
13.0,3.0,2318.5658954246446,18086.652295794727,139.2383665952627,877.1106910572428,12.61540581607843,4.711150392535344,7.676594954266946
14.0,3.0,3778.306461779127,4662.33916242327,165.95321297199447,1319.5780913618094,13.838135737033022,8.938058780479583,9.153829160341017
15.0,3.0,5150.569863889133,6460.463887692705,174.89946352137156,1734.4503936536858,12.350180120868659,10.689576647636876,8.824417739524193
16.0,3.0,7718.113053830141,17959.832344903196,133.99034455984327,1522.5442039253708,19.176199624079672,5.413887007144305,5.4337490153395205
17.0,3.0,9658.865416601133,16702.180518669258,142.35873170275576,2952.037832348085,23.817479076344842,13.445902468145627,4.92961611900567
18.0,3.0,9877.211687131294,9309.146549601373,153.93042397861205,2492.1211402715057,21.62457627096619,14.285115256224854,6.427026110104742
19.0,3.0,10795.780262368284,4781.863264982379,157.92463792098252,1753.4006499552904,15.854674629050608,9.265603101119142,7.055593383363138
20.0,3.0,12728.463605368966,1093.6211002090015,170.02473989029735,1252.2410881323046,12.818009045327697,5.455913640962862,8.133412982136633
21.0,3.0,12800.41506846165,15539.934169837683,139.61609899924315,1818.2613910808593,17.60956467959335,7.644182357956634,5.502678528786114
22.0,3.0,12964.610030489452,11283.923532036346,142.23198799471274,1958.448205506685,18.70947968305605,9.96117640947541,5.827066157976507
23.0,3.0,17798.14311814483,3322.998712965117,152.24735294761837,1489.783154373292,15.84749956988987,7.303637667598987,6.886269139647919
24.0,3.0,18731.322115702253,3452.3055191637836,144.30299093643748,1377.8808189184888,18.382542460589374,8.632850107395546,7.17145781711216
25.0,4.0,2292.1130440686284,18047.63686851565,140.95834706299297,1073.9505086709808,21.774415094133094,4.871186880482251,6.940310433988373
26.0,4.0,3750.2820770081116,4636.24354037862,148.07034852521647,3073.8430565032127,30.16451301096015,15.518938403541872,5.401546423197969
27.0,4.0,5110.498976533663,6418.508115618285,144.63185226823634,2023.8010233811262,27.648037334157166,8.499169070736382,5.530123500837055
28.0,4.0,7700.149892721376,17930.58289573803,144.6795676968417,2196.2853371371834,37.316995042069394,7.500660524460404,5.084589289507664
29.0,4.0,9640.77262395261,16667.057590162865,143.62613566378548,2972.851098970884,44.934739899044125,10.402573678615264,4.535799830983594
30.0,4.0,9838.598733288638,9264.804722001392,143.88303390134675,3902.334657675627,44.67403758181012,14.002640154114513,4.185983993244152
31.0,4.0,10768.743160908807,4751.983401243738,143.60217618653786,2636.556682795154,29.59447054262551,10.446974504279169,4.912208459416407
32.0,4.0,12691.195034821763,1052.8614420406589,137.57481169840375,1935.0209034225907,23.090125377969095,6.637076563512464,5.0414680803354806
33.0,4.0,12774.992599122243,15504.744410055027,150.15865815262785,2146.295933908239,34.18253039008761,8.81566617809008,5.645817620900521
34.0,4.0,12943.076046964694,11255.559484205904,144.5835336129151,2109.0313496739504,31.586491186687933,8.885735535751094,5.453819829392636
35.0,4.0,17773.204582617152,3283.4732354322164,141.8893533846211,2168.1995389630592,31.22276772649644,8.500726729727171,5.165532870560877
36.0,4.0,18713.13618408468,3412.08892750236,136.63528496272858,914.041636280392,24.916853309731188,5.327784622588775,7.527090962185945
37.0,6.0,2326.0716328581693,18092.507869635556,140.07475158485443,948.2954175009473,13.219826429751901,4.824031978070172,7.410842984108998
38.0,6.0,3785.802337284933,4653.818668224783,165.3255798051172,1383.3376534260933,13.967178899942285,8.327391992650881,8.512944867591722
39.0,6.0,5151.1790221664905,6459.042511963264,171.15423161824134,1729.2921118235658,12.450327755593781,11.835495984696143,9.051062942007079
40.0,6.0,7720.8887116592405,17965.025919381995,132.42836479677752,1573.7467951104993,19.81187734503449,7.1607134579758815,5.556220082756232
41.0,6.0,9657.272324634047,16703.795001822087,139.070828086791,3001.9447417749348,25.00697579541421,16.367293983856015,5.146423088400904
42.0,6.0,9878.961924906782,9304.129357918131,149.29848843120877,2620.1240264285298,21.28778727962976,13.787229978295388,5.812581270187857
43.0,6.0,10795.142325501845,4784.363948733709,160.22246528807958,1796.2587793954635,16.24630326068352,11.410256161827244,7.789548252159404
44.0,6.0,12717.325400154996,1095.2393920901716,168.88365404133248,1231.7793307083791,14.30656276032944,6.204108244262449,8.47920532903341
45.0,6.0,12807.766651933767,15537.269171001333,135.44266057082956,1784.045640043513,19.630932791456104,8.155923866208488,5.458390717296378
46.0,6.0,12963.719590206128,11283.878528944157,145.24659264142286,1927.699496965617,18.864421921789415,11.475891332451827,6.423579128245075
47.0,6.0,17792.69524285717,3321.583460790348,159.28837379495792,1500.6054094543513,15.319651495538874,8.391774414789975,7.652082455656685
48.0,6.0,18733.477847638693,3453.520831948612,143.23799780047466,1337.4743662888645,18.973344001393308,8.061853282569949,7.064352218739585
49.0,7.0,2297.084794752717,18046.623396547253,142.4323905399635,1095.628855083922,22.59952774379211,4.9551627651383,6.965040031086891
50.0,7.0,3750.0641145233,4624.812415607407,142.38790403581666,2981.6508573903325,31.75641686296653,11.614296503253643,4.636114785850474
51.0,7.0,5109.8641686425935,6419.083003978343,143.54993200991518,2018.348956412146,27.507229007906517,8.462354945611352,5.480490477600832
52.0,7.0,7699.872068193189,17932.981093920924,143.1999413642183,2181.3039880218985,38.06162009770166,8.143888118043948,5.145613049764225
53.0,7.0,9631.95579419588,16669.983730760076,144.665368186185,2792.3500351366997,43.945908285629706,10.560788656938882,4.79137047611174
54.0,7.0,9838.624380555475,9263.905628079809,146.11749618378244,4097.2791891049565,43.4154204241228,13.139765966856084,4.042418225298199
55.0,7.0,10764.857631873334,4751.976771289219,144.99013809009418,2743.9316357979496,29.260455178442818,12.474650748991637,5.163035264820283
56.0,7.0,12688.20870425769,1061.5637625750792,142.40857546519828,1949.1440970035399,23.21606946533133,8.259658687156255,5.510443358383848
57.0,7.0,12780.341195748875,15500.072132764284,146.13041184253453,2138.7121944037226,34.3190375024316,8.336744075114254,5.376717059348466
58.0,7.0,12935.10831045108,11253.478710223184,146.01665474566508,2192.740180574399,28.50953266811072,8.489910098162703,5.313447074100204
59.0,7.0,17769.8910999391,3292.179592423433,142.33087811094111,2203.9965393177827,29.167777242714042,9.35169470930143,5.275974555458822
60.0,7.0,18716.496091361267,3418.608788687955,126.9412410402282,870.013550569856,24.40037262436272,5.002551653170249,7.010090799820875
61.0,9.0,2311.0027637167805,18085.501146849492,138.40941688740452,885.7577661210522,12.535352960052679,4.286095780585618,7.438217308087197
62.0,9.0,3782.047401060283,4651.55166280127,174.1840368763215,1323.4536879390503,12.911746004702316,8.986649603626644,9.840608692526034
63.0,9.0,5151.6739868947125,6461.044955747579,162.51142783808265,1689.5396411834674,13.282087496509694,10.015968690762305,7.80949773689306
64.0,9.0,7719.394908027822,17964.35704402411,139.2654052802638,1598.1901683536762,18.29745139180731,7.217363581122754,5.861973142320288
65.0,9.0,9650.853093479427,16704.18008965412,139.42435370974607,3015.0779247132928,23.116141670930134,12.678266398249038,4.61542970149657
66.0,9.0,9871.102217971544,9302.606730879175,148.0846151162226,2582.2570045339926,22.5313275531843,13.69163243236658,5.786852174907434
67.0,9.0,10793.241864860936,4784.925806199937,157.15024998126881,1749.9920337352307,16.341333222245186,9.67816514910032,7.1457899832126754
68.0,9.0,12726.790456708819,1101.1255945676296,169.98128887483514,1171.2079847900775,13.329581760558534,6.700553176801623,9.100735038576332
69.0,9.0,12805.573112790078,15540.405902694549,144.2660405838203,1890.4561137165763,17.282697864301962,9.68888765356112,6.022618216168708
70.0,9.0,12965.036697261683,11279.930665150096,144.83059666234553,2013.5533815054177,16.97435902983947,9.612819356112702,5.783701845195797
71.0,9.0,17793.032052888528,3319.1373018916415,146.44665950989594,1402.0348913196688,16.716520471403594,8.395307969747513,7.152420170295509
72.0,9.0,18731.54581856367,3444.7199687535426,136.85758834909646,1254.8693127573406,20.297247351290927,6.853041919951732,6.5965368029054865
73.0,10.0,2291.4274298448377,18045.42910885745,141.04821885304125,1029.7642178308158,23.018963762304587,5.052395520950924,7.177763561331205
74.0,10.0,3749.3515657672506,4624.325671649781,141.9369090733045,3029.702487804381,33.22754092290952,11.862965785570871,4.6007584345181085
75.0,10.0,5110.9473444997275,6417.958440345952,141.66659484103454,1999.3273941817918,28.093185587007294,8.776914474742027,5.48172222548982
76.0,10.0,7701.9551019861965,17932.363028541382,142.44133210293026,2173.351265499416,39.25536398082457,8.732856699231958,5.2218671660221965
77.0,10.0,9640.879847778804,16671.645897475373,147.20291981423466,2962.5777990138104,43.359277865595764,11.227088137535176,4.808155478539209
78.0,10.0,9841.634096365404,9271.248501559476,146.71570237934202,3842.94803067285,44.82213528301695,15.007795059830821,4.464582534039397
79.0,10.0,10769.474206888606,4745.594084975472,141.47373661825156,2594.773209725019,32.13817332020001,10.839314069203555,4.928701715158413
80.0,10.0,12691.73687438735,1056.6675959406778,141.8333852688837,1988.7417603902347,22.016619646859656,8.24162462389439,5.409121677675088
81.0,10.0,12780.787835240328,15501.019119297915,148.66911662966007,2126.7790162593615,32.684065998124765,7.050723256873268,5.28260092378423
82.0,10.0,12934.748102099766,11248.614897275913,146.41280368804223,2085.2781876902345,31.112122381410984,10.096589140516176,5.83242122890108
83.0,10.0,17771.15132361476,3282.6197419883224,139.2898324596559,2209.4037945531654,30.861608624509056,8.670659602243814,5.015276866459366
