0,196.985476799555,203.161204348936,190.485731246588
5,184.288954260338,189.371346460339,176.308575654864
10,172.24747084069,176.36694169406,164.395136467964
15,160.883241721617,164.161836912618,154.414092124454
20,150.203205958187,152.753854701009,146.081859736198
25,140.202255866922,142.128397970789,139.160387658938
30,130.866032551841,132.261494098021,133.452365730379
35,122.173272067609,123.122341550213,128.795723931537
40,114.097740006047,114.675419721114,125.058329427939
45,106.609808391824,106.882216891729,122.133271411546
50,99.6777287353768,99.7026255295561,119.934855016124
55,93.2686493094173,93.0960494307901,118.395296721372
60,87.3494178192353,87.0222633623336,117.462059063662
65,81.8872043698799,81.4420624810085,117.095745943569
70,76.8499744221285,76.3177355704383,117.268481785193
75,72.206837185072,71.6133928647777,117.962707997539
80,67.9282913870786,67.295175880116,119.170343472977
85,63.9863873837193,63.3313732942536,120.892269858788
90,60.3548219468561,59.6924635905222,123.138116164306
95,57.0089797400573,56.3511020052265,125.926330817441
100,53.9259333737528,53.2820663709319,129.284542900068
105,51.0844120283301,50.4621737853624,133.250228588373
110,48.4647469274631,47.8701776888771,137.871714645942
115,46.0488004341803,45.4866529106699,143.209569257383
120,43.8198842243904,43.2938745358065,149.338452972828
125,41.7626708593813,41.2756950308245,156.349530950434
130,39.8631021195973,39.4174229167771,164.353584608219
135,38.1082966636319,37.7057053644333,173.48500979443
140,36.4864589248315,36.1284163765094,183.906954680521
145,34.9867906398311,34.6745516889779,195.817940938256
150,33.5994060082423,33.3341311454793,209.460436711556
155,32.3152512054112,32.098109060537,225.132024454814
160,31.1260288143281,30.9582929831434,243.200052881261
165,30.0241277269664,29.9072713100819,264.121012439596
170,29.0025592323079,28.9383504051792,288.466375740785
175,28.0549004426551,28.045502313307,316.957368725113
180,27.1752470682214,27.223324920547,350.512188316692
185,26.3581791174329,26.4670176866537,390.310706017635
190,25.5987458921593,25.772378175031,437.883898162507
195,24.892481596724,25.1358280589087,495.23837712016
200,24.2354716813054,24.5544829795801,565.030706295681
205,23.6245057624529,24.0262900306768,650.811653231304
210,23.0573810853502,23.5502720012795,757.366147090637
215,22.5334704242046,23.1269418760994,891.176273780589
220,22.0547546647724,22.7589868952643,1061.01899241684
225,21.627659584652,22.4523638234911,1278.64028010107
230,21.2662215451525,22.2179594980876,1559.22678956729
235,20.9972004856539,22.0738107512579,1920.80119370429
240,20.867146102618,22.0471124967386,2380.29156921508
245,20.9482234759765,22.1728972403216,2941.64136426668
250,21.3303981800545,22.4815084948025,3570.24660265112
255,22.0747251948193,22.9646939546112,4159.14822245361
260,23.1199695645619,23.5314685660422,4530.16407479582
265,24.2317921816764,24.0173613492173,4531.2084881276
270,25.127177015036,24.2894231924253,4169.10416928914
275,25.6713766903616,24.3370085640316,3600.53149932207
280,25.9089401781028,24.2399161442405,2996.42186904271
285,25.9566555110949,24.0877513990852,2455.93445986256
290,25.9180299704101,23.9406104406934,2010.6998622617
295,25.8599719542619,23.8291034597931,1657.21132060343
300,25.8193801267776,23.7655042101848,1380.10751220556
305,25.8145576099825,23.7528811407452,1162.89985601167
310,25.8536419341685,23.7903520119577,991.566144941792
315,25.9396160566041,23.8756807842144,855.155927759804
320,26.0730283053594,24.0064424605067,745.407489203698
325,26.2534023807996,24.180493825424,656.161795092592
330,26.4799459484442,24.3961288952912,582.831209515092
335,26.7518950547438,24.6521001090957,521.981848538951
340,27.0686728636461,24.9475881873367,471.023248523294
345,27.4299553880593,25.2821571837018,427.98308041614
350,27.8356919208601,25.6557098945887,391.344869192857
355,28.2861045721568,26.0684491958887,359.931067823402
360,28.7816792827259,26.5208467170391,332.818420866191
365,29.3231544663911,27.0136185792601,309.276271327323
370,29.9115102283064,27.5477073459009,288.721219169534
375,30.5479594639024,28.1242692265224,270.683501694402
380,31.2339413152372,28.7446656556095,254.781839143672
385,31.9711170573129,29.4104585043472,240.704444018284
390,32.7613683020619,30.1234083258473,228.194557014368
395,33.6067973345162,30.88547516032,217.039336270743
400,34.5097293774425,31.6988215313099,207.061252211562
405,35.4727165875938,32.5658173476879,198.111370408073
410,36.4985436032495,33.4890464912476,190.064068788269
415,37.5902344808262,34.4713149194779,182.812853178979
420,38.7510608742406,35.515660150169,176.267020302177
425,39.9845513223963,36.6253620211908,170.348979446434
430,41.2945015169328,37.8039546368483,164.992089688725
435,42.6849854238497,39.0552394229347,160.138903365627
440,44.160367128664,40.3832992168425,155.739731739695
445,45.7253132653936,41.7925133174191,151.751467790117
450,47.3848058746878,43.2875734119255,148.136615430023
455,49.1441555158354,44.8735002845197,144.862485410776
460,51.0090144308979,46.5556611919856,141.900526581516
465,52.985389526721,48.3397877676855,139.225767665656
470,55.0796549017536,50.231994283456,136.816349760432
475,57.2985635993273,52.2387960609079,134.653133708164
480,59.6492582171247,54.3671277776836,132.719369586539
485,62.1392799440006,56.6243613600542,131.000418013634
490,64.7765755302358,59.0183230901442,129.483514908957
495,67.5695016261491,61.557309483473,128.15757290416
