n,x,y,z
0,18.31335767809246,18.39943949084491,9.152798334178367
5,17.82217677509125,17.90423670247872,8.935781169049402
10,17.33495801505804,17.40967417617593,8.738381833219197
15,16.85075001670676,16.91548477307606,8.560955273847458
20,16.36926591705288,16.42205796694175,8.403530312376907
25,15.8907756015395,15.93030726334373,8.265861349793584
30,15.41598985858151,15.44153348854695,8.147477344441475
35,14.94594260760003,14.95729106648109,8.047729251956902
40,14.48187732116223,14.47926404051712,7.965836066617038
45,14.02514307984129,14.00915739709848,7.900928789247546
50,13.57710447193189,13.54860747685695,7.852091205569317
55,13.13906800282646,13.0991132675659,7.818396300122034
60,12.7122260690564,12.66198849441959,7.798937372365142
65,12.29761810578772,12.23833289889011,7.792853336514604
70,11.89610738681128,11.8290200521476,7.799348148027609
75,11.50837121042874,11.43469849758353,7.817704709553976
80,11.13490183611014,11.05580289481899,7.847293911046598
85,10.77601548690693,10.69257203759783,7.887579634817743
90,10.43186691719354,10.3450710227735,7.938120617176474
95,10.10246737636039,10.0132153519063,7.998570029975171
100,9.787704199272708,9.696795269182061,8.068673558725752
105,9.487360664307941,9.395499124456714,8.148266637209259
110,9.201135139741144,9.108934967198943,8.237271373817435
115,8.928658866646984,8.836649913608884,8.335693587308652
120,8.66951199231297,8.578147085690656,8.44362026799341
125,8.423237672683747,8.332900105627404,8.561217698471392
130,8.189354211459564,8.100365253137639,8.688730406563458
135,7.967365305766839,7.879991470149888,8.826481080701969
140,7.756768533166095,7.671228437913044,8.974871552595937
145,7.557062251044085,7.473532966733772,9.134384941111536
150,7.367751094914791,7.286373936164003,9.305589052896469
155,7.188350263203999,7.109236010037281,9.489141147733834
160,7.018388767731836,6.941622331007465,9.68579419894616
165,6.857411815100082,6.783056376535529,9.89640481107835
170,6.704982467270567,6.633083134880076,10.12194299899733
175,6.560682711675867,6.491269737037223,10.36350408560082
180,6.424114053486496,6.357205659609841,10.6223230415846
185,6.294897725935545,6.230502594713728,10.89979167315637
190,6.172674599304025,6.110794066410961,11.1974791664376
195,6.057104855477615,5.997734858779888,11.51715662629192
200,5.947867482925616,5.891000308455679,11.86082641025097
205,5.84465963644388,5.790285504115293,12.23075726549816
210,5.747195896895963,5.695304426713895,12.62952654268433
215,5.655207458297123,5.605789057084721,13.06007110387589
220,5.568441262697174,5.521488471566086,13.52574898944273
225,5.48665909720039,5.442167941410784,14.03041449640195
230,5.409636661853225,5.367608047662721,14.57851009896646
235,5.337162611743894,5.297603819759609,15.17517968140773
240,5.269037571139211,5.231963903136135,15.82640895365152
245,5.205073111391731,5.17050975833954,16.53920082398581
250,5.145090677082145,5.113074891341951,17.32179611638406
255,5.088920435577108,5.059504111463573,18.18395364153362
260,5.036400012636923,5.009652809018555,19.13730870019479
265,4.987373059019196,4.963386238527624,20.19583626607378
270,4.94168756727935,4.920578783539331,21.37645533530536
275,4.899193819550773,4.881113163026596,22.69982570048596
280,4.859741788602415,4.844879512117675,24.19140990566573
285,4.823177723902542,4.811774222686191,25.88290465638996
290,4.78933951214097,4.781698345461892,27.81419234838819
295,4.758050175653237,4.754555203119225,30.03603150233036
300,4.729108511136967,4.730246581295292,32.61380348986668
305,4.702275297064305,4.708666328150711,35.63276992704735
310,4.677252610404286,4.68968915242051,39.20546587614449
315,4.65365253097517,4.67315035335983,43.48200022265247
320,4.630950165099458,4.658808114993405,48.66390960914772
325,4.608416383635478,4.646271933432039,55.02095354200134
330,4.585036109692867,4.63486605922881,62.90504665518237
335,4.559468981637171,4.623377228144671,72.73785055498176
340,4.530300428534205,4.609650168049122,84.89533919548612
345,4.497389389296851,4.590260124836533,99.28396585946675
350,4.465876129169829,4.56168505978064,114.2752776128035
355,4.451254619632076,4.526162407567265,125.4080904986843
360,4.47042721137043,4.498249795687763,127.1086401125041
365,4.516860102430416,4.492589882779275,118.7536661397634
370,4.567709233471763,4.506593739333201,105.3991427638029
375,4.610599001270887,4.529719158236149,91.82814397853313
380,4.644975036080441,4.555339159552821,80.06612839876711
385,4.673774997464929,4.581171865759917,70.432878251555
390,4.699680556640292,4.60688551177208,62.6578879646563
395,4.724498752656793,4.632743490347528,56.36691957060036
400,4.749353376442913,4.659108102972735,51.22991843670796
405,4.774933258784325,4.68629827311984,46.98767453768168
410,4.801664726815711,4.714564458655423,43.44400871666195
415,4.829816705965651,4.744096345648042,40.45167236304736
420,4.859562734062953,4.775036600737685,37.8997310019566
425,4.891017594209717,4.807493252874881,35.70385885544838
430,4.924259264598839,4.841549280204199,33.799244791604
435,4.959342325171625,4.877269652058639,32.13549181919673
440,4.996306315866202,4.914706406619474,30.67295588369437
445,5.035181053265562,4.953902298190044,29.38010371861304
450,5.075990076731169,4.994893425076936,28.23158945774515
455,5.118752920522097,5.037711134955607,27.20684009842056
460,5.163486634436609,5.082383416924602,26.28900392194531
465,5.210206814385184,5.128935926529069,25.46416024038219
470,5.258928307696075,5.177392746091212,24.72071922005472
475,5.309665698927203,5.227776952298195,24.04896140516794
480,5.362433645215519,5.280111041996048,23.44068098197141
485,5.417247106930318,5.334417252569928,22.88890685849942
490,5.474121504413361,5.390717803116798,22.38768268155507
495,5.533072821792742,5.44903507545391,21.93189190785077
