n,x,y,z
0,20.13629635511806,20.10881649869261,11.09665048487934
5,19.65985265423655,19.66467639467693,10.77157985945052
10,19.19592139349802,19.22509012489705,10.46472726081368
15,18.74052466815107,18.78662157813293,10.17819668312644
20,18.29047772295024,18.346780978727,9.913381753732915
25,17.84337508747852,17.90395764256945,9.671100174926641
30,17.39755516176845,17.45734197656654,9.451703629633121
35,16.95204608232862,17.00683581175781,9.255166406391421
40,16.50649512521165,16.55295106416608,9.081157498199142
45,16.06108439348016,16.09669859486898,8.929100977194411
50,15.61643648680812,15.63947108651565,8.79822861124147
55,15.17351474715084,15.18292514497704,8.687627441217463
60,14.73352316238852,14.72886835416863,8.596283750117362
65,14.29781092305651,14.27915662251658,8.523123786376237
70,13.86778597419927,13.83560603848801,8.467050894737831
75,13.44484082357352,13.39992189792444,8.426978387854012
80,13.03029256529154,12.97364589969342,8.401857503363397
85,12.62533776726595,12.5581209991435,8.390700027372919
90,12.23102172410073,12.15447223822092,8.392595507044927
95,11.84822070251339,11.7636011121708,8.406723320637708
100,11.47763524458889,11.38619067540514,8.432360154209912
105,11.11979233027546,11.02271856676941,8.468883617343126
110,10.77505418345848,10.67347535411119,8.5157728121176
115,10.44363166802798,10.3385859645674,8.572606665691131
120,10.12560049311205,10.01803239842261,8.6390607715364
125,9.820918770888465,9.711676359193087,8.714903383026872
130,9.529444801014909,9.419280830470917,8.799991087322981
135,9.250954262443107,9.140529969167844,8.894264573361482
140,8.985156258980263,8.875046957270001,8.997744805379545
145,8.731707882337922,8.622409661611144,9.110529828110092
150,8.49022712552228,8.382164100536949,9.232792363293148
155,8.260304104525462,8.1538358172273,9.364778308875106
160,8.041510633822236,7.936939321945973,9.506806220422693
165,7.833408258278602,7.730985798983957,9.659267836533191
170,7.635554877603794,7.535489286642886,9.822629704141056
175,7.447510115506356,7.349971536857303,9.997435963623973
180,7.268839589332234,7.173965750102234,10.18431236603876
185,7.09911823122398,7.007019364898908,10.38397161472377
190,6.93793280185751,6.848696062264378,10.59722015050206
195,6.784883724881842,6.6985771257333,10.82496653396702
200,6.639586355945436,6.556262278346414,11.06823162058321
205,6.501671785749093,6.421370099997515,11.3281607758886
210,6.370787262639814,6.293538112161378,11.6060384409671
215,6.246596307273914,6.172422602456405,11.90330543532564
220,6.128778580047252,6.057698248733574,12.22157947910686
225,6.01702955138742,5.949057591338211,12.56267953415548
230,5.911060015599173,5.846210392712291,12.92865471037184
235,5.810595480659121,5.748882915413194,13.32181866865485
240,5.715375459046422,5.656817142726544,13.74479068601978
245,5.625152678214326,5.569769960150266,14.20054484734202
250,5.539692223499334,5.487512310928423,14.69246921194198
255,5.458770620958258,5.409828334328262,15.22443729917155
260,5.382174862657735,5.336514491283379,15.80089488202709
265,5.309701372156724,5.267378678173053,16.42696592143613
270,5.241154903187808,5.20223932565357,17.10858258393488
275,5.176347359766392,5.140924475350858,17.85264575412636
280,5.115096521149205,5.08327082257366,18.66722440603101
285,5.057224650434416,5.029122707649138,19.56180480434052
290,5.002556961762974,4.978331031571233,20.5476039961233
295,4.950919919470401,4.930752062844116,21.63796672697966
300,4.902139346181644,4.886246091073187,22.84887115548269
305,4.856038331948534,4.844675868416906,24.19957699630287
310,4.812434975617572,4.805904762237294,25.71346043566626
315,4.771140077834846,4.769794522201527,27.41909351889661
320,4.731955093021636,4.73620254718363,29.35164098920967
325,4.694671037618366,4.704978534883353,31.55466150166722
330,4.659069852115313,4.675960445012543,34.08240297822763
335,4.624931350350198,4.648969892061133,37.00264781768137
340,4.592052228181284,4.623807616585091,40.40002835541703
345,4.56029037842946,4.600251065160042,44.37934073325943
350,4.529661247359818,4.578059497791264,49.06737017487568
355,4.500538454700237,4.556999980332126,54.60927835451729
360,4.474052682350813,4.536924973910666,61.15000549947089
365,4.452823407722285,4.517964794317857,68.77974845785059
370,4.442074071322134,4.500935330289283,77.40500211652525
375,4.450541227323706,4.48800015583928,86.50261618322391
380,4.488745227119133,4.483130347155557,94.81049728768761
385,4.56092917615537,4.490804919073818,100.3348828123614
390,4.654609844332906,4.511945404226252,101.2763742985382
395,4.744754482401033,4.541360120199355,97.44877702596365
400,4.813230839169735,4.571731602860015,90.41867327069779
405,4.857796157773852,4.598898779406664,82.18025014412746
410,4.885100662446733,4.622372198256886,74.10650769978774
415,4.902651949896688,4.643315362617319,66.83088842602461
420,4.915850842185623,4.663092093932373,60.52359634048955
425,4.927968352471098,4.682770672152951,55.14158287264304
430,4.940829755529075,4.703082605213372,50.56787750174096
435,4.955405378307571,4.724503721426452,46.67396617363602
440,4.972188765856099,4.74733877353638,43.3431776481718
445,4.991415035195751,4.771783455016552,40.47703050061862
450,5.013181985164373,4.797965161055497,37.99495148648107
455,5.037516276507799,4.8259687402551,35.8318429836291
460,5.064409409610809,4.855852581471476,33.93528143845104
465,5.093837212726296,4.887658681027185,32.26297939358809
470,5.125770316181403,4.921418993395025,30.78067862329393
475,5.160179680853255,4.957159480840676,29.4604675186311
480,5.197039406220902,4.994902726276869,28.27946068502181
485,5.236328044298953,5.034669638890192,27.21876993469328
490,5.278029100138185,5.076480579844209,26.26270327297388
495,5.322131098685714,5.120356112612882,25.39814000663997
