x   y   z
0.4828523912929654 0.8757017575765537 0.0002857414881657307
0.4886733283683769 0.8836550012801255 0.007290995308014584

0.1695618350378747 0.9855195503380887 0.0006627977856886867
0.1751182355279049 0.9936787816242101 0.007668399279977522

0.515269309526186 0.8570283184705203 0.0007210976666171215
0.520523049844531 0.8653411899855281 0.007726709754644132

0.8439296860136138 -0.536453805154706 0.0008939912137025983
0.8479941894941068 -0.5277593491580573 0.007899590308825557

-0.281020995972422 0.9597016202042529 0.0008745189096491105
-0.2755429323621708 0.9679126476391665 0.007880327751510754

0.4489531709096951 0.8935552866667681 0.0004725744093826307
0.4545673320706469 0.9016471767167868 0.007477987997229979

-0.8949212866209943 0.4462240365025444 0.0005905572530296885
-0.8891219065913294 0.454100126924912 0.007596126555150541

0.8694838251006473 -0.493961413359735 0.0009321663254952328
0.873514709198235 -0.4852342449005801 0.007937799341193019

-0.511002580290441 -0.8595791778169777 0.0009290256794024916
-0.5065709370274584 -0.8511837670122817 0.007934724061063235

0.4342454310806058 -0.9007945967786546 0.0001231629083188952
0.4392347907777236 -0.8927870858960312 0.007128116102540551

0.02876614535267799 -0.9995861688126485 0.0001289187805935028
0.03387001611319195 -0.9916717071528681 0.007133897551738109

0.9987391902298303 0.05019989939295635 0.0004158479499231861
1.003678302430191 0.05848744116958632 0.007421093217424735

0.9469174447187083 0.3214768310273571 0.00098150422437213
0.9513369793988854 0.3301735959613792 0.007987250075753453

0.9417429032380287 -0.3363336203842978 0.0002832285089233977
0.946642723528584 -0.3281246351847762 0.007288330858835315

0.3522797199975472 -0.9358947584415941 0.0002996062947008554
0.3570651502466441 -0.9277639169636732 0.007304709150130656

0.4158615550363724 0.9094279339467918 0.0009212781970648748
0.4209415771396504 0.9178687525992917 0.007927069325192479

0.2901454808518429 -0.956982549444478 0.0003941075879847588
0.2948284399624245 -0.9487902847151023 0.007399291739918695

0.3655210598784389 -0.9308030698194665 0.0007885342166055988
0.3696952875205483 -0.9222774528926782 0.007794043627793974

0.6364848068423553 -0.771289239299272 0.0004699438655284751
0.6410296744017494 -0.7629640542137577 0.007475183033052876

-0.4254241468870282 0.9049940857516386 0.0007460863130118157
-0.4197545531558329 0.9130695872780201 0.007751793774165116

0.9968070326013152 0.07984822951425154 8.96550114465312e-05
