x   y   z
-0.768422353409937 -0.6239024615004078 0.007857564256994633
-0.8832820022878088 0.4677447262766267 0.007411924437104348
1.003956001950893 -0.04689463248847669 0.007997377371756995
-0.9771297451285273 -0.1765003138915859 0.007887423471424284
-0.2188918243746163 -0.9651964711140762 0.007681149168678549
0.1629548231027073 -0.9782663836641291 0.007316146852838284
-0.6519859370074946 0.7623814634330606 0.007404429909424537
-0.8261059079777912 -0.5460047771951376 0.00785293527969517
-0.642882944055176 0.7702622341665523 0.007333613477554481
-0.9673325798042824 0.2417996914865514 0.007177151006882949
0.9802619474572796 0.2304123791897001 0.007578811232917249
0.1151286814303021 1.002098187927737 0.007241634923143662
-0.08884351843612563 1.003823211589666 0.007308575538594388
0.2901022762402853 0.966683733588404 0.007096372984683339
-0.2484992766114232 0.9757308849654325 0.007165136547226839
0.9936965703602404 0.1595654744795085 0.007053490025602539
-0.6442891828193673 0.7687248863908422 0.007836994603428895
-0.9190608566647914 0.3909763225843363 0.007041032949475767
-0.9704343621821497 0.2280739348387957 0.007410262027500814
-0.01765025135206541 1.007821301719726 0.007566627285597091
0.9148695945412353 0.4234102361774642 0.007728823971957728
0.9704534670811317 0.2697491314257312 0.007801560154207346
0.5136796140448465 0.869023179228182 0.007339286460237833
-0.2741541134988277 -0.9507412209195074 0.007606944727359073
-0.6406182874393114 0.7722453729007066 0.007238706978994347
-0.5539853523417965 0.8372379171617212 0.007988007925976525
0.9004388785079865 0.4536200651530658 0.007833097559421239
-0.7206905127415647 -0.6779665271532171 0.007268181219093758
0.7141280025995503 0.7131596961662885 0.007555455716634496
-0.8564615400676454 -0.4976361820403145 0.007926622226356825
-0.2635380326220184 0.9715393365035148 0.007410497746598545
0.2920918546818173 0.9657427594540948 0.007931650994532618
-0.01090593690382772 -0.9907897242694695 0.007912741891038595
-0.9899382582136432 -0.08765018548668559 0.007325164567296932
0.7705593541206356 -0.6355355695776127 0.007844887205842904
0.08616117570763172 1.004833162322476 0.007370654727895834
0.7716984315254256 0.6500593864100787 0.007967682752812911
-0.6123654515991326 0.7950248947857673 0.007574072243734028
-0.8143428869997928 -0.5631376302927269 0.007322093040119454
-0.8761449998032101 -0.4625536064662869 0.007366017386728051
0.5182497947210359 0.8661667795353237 0.007742710708148087
-0.7720819805970343 -0.6193601872600641 0.007641054957791124
-0.7206483869009193 -0.6781739220652407 0.007935653224936938
0.8346759977519804 0.566475602887721 0.007646609627975917
0.01346924777873292 -0.9907631220027552 0.007611169052280534
-0.8240435572682758 0.5677432855608768 0.007341057960650417
-0.9456323536100869 0.3180632841780527 0.00778807973285278
-0.9941541554708061 -0.01979024071839395 0.007751217386690066
-0.8741490899508422 0.4853653310775413 0.00701361503967903
0.2561509904600103 -0.9591746751715907 0.007864656885471707
-0.9918916108732648 0.0828736679561375 0.007645831142287603
0.2230713401372355 -0.9666999746107604 0.007084856230961606
0.5156380304015119 -0.8514469509635165 0.00791176566653108
-0.8260017789038038 0.5648831896329585 0.007274213609854069
0.9895558780077466 0.1850679510424733 0.007829962520639781
0.7410590346996438 -0.6687524966862993 0.007498952549495082
-0.9742825847137402 -0.1914369709255418 0.007122329514747429
-0.1845649671475302 -0.9723131009039618 0.007286275478569488
0.8135118589658709 0.5966488947816729 0.007750681934777364
-0.3392354576626138 -0.9294032347132183 0.007831270596811921
-0.7730354794216363 -0.6181322979993003 0.007407591854767547
-0.9335303958614423 0.3532207822569992 0.007642203121527945
-0.8813907961004219 0.4708828630576519 0.007963148177123401
-0.1854547505046233 0.9901296589122096 0.00702457672995616
0.7373848033870434 0.6889034849062475 0.007925191937156469
-0.9551995153031715 0.2872208849566544 0.007550837096307181
0.6405378727399955 0.7802560023732421 0.007033556270039222
0.361823565790779 0.9421342802395327 0.007618335190798706
-0.2167458775479797 -0.9654331180332771 0.007086807838602623
-0.9944572571790747 -0.009801683574876131 0.007464229205885206
-0.9067434899635375 -0.4003659677350368 0.007112654821665519
0.9904352836765251 -0.1640008983248164 0.00753557426430137
-0.08137528980912115 -0.9869045451800501 0.007495403871827847
-0.7936018263735048 0.610392086696972 0.007381020192324611
0.5465448422851605 -0.8322719421295259 0.007741808921970267
-0.9486701790712413 0.3093877050236015 0.007097946373888401
-0.03418648632705647 1.007400629267983 0.007394617996990969
0.5803511361798241 -0.8093688124343051 0.007430987060989446
0.9988965769424433 0.1215312616181103 0.007722182834284059
0.7734112563660918 -0.6318913380928853 0.007520891058394173
0.5775000309925984 0.8278315401702701 0.007800281725408143
0.6540745255335091 0.7687890767835862 0.007466966696980788
-0.7517030870292302 -0.6436535371917745 0.007199315890555063
0.5036393106094315 -0.8583860434793337 0.007823926649846128
0.7447316208909064 -0.6648399175308577 0.007627340647123126
0.4062449167232594 0.9240197156001172 0.007389126259028597
0.3635113899247618 -0.924529583505547 0.007206140198755828
0.5869187236877402 0.8213980229106836 0.007113945136979185
-0.03297418814468119 1.007245692148055 0.007804567390847447
0.4750834460455167 0.8907351367553172 0.007207602827838781
0.2206237520266647 0.9846503289301421 0.007175209682831443
0.7017922293140648 -0.7088355528931456 0.00724028494567489
0.9062516416931004 0.4417622950158363 0.007841670077572476
-0.6825373286678172 0.7345691019397701 0.007506747275390357
-0.7680377333423397 0.6425605910239117 0.007817983992509494
0.7307893275776387 0.6960975401302159 0.007205003548942886
0.2002550586146039 -0.9715126605040194 0.007120428276483719
-0.3786508360247868 0.9315110825058917 0.007929242985910178
-0.8801678347592734 0.473631526012647 0.007512550421792201
0.9258221516459972 -0.3827222448677787 0.00767129281390387
